# Exported using VGG Image Annotator (http://www.robots.ox.ac.uk/~vgg/software/via)
# Notes:
# - spatial_coordinates of [2,10,20,50,80] denotes a rectangle (shape_id=2) of size 50x80 placed at (10,20)
# - temporal coordinate of [1.349,2.741] denotes a temporal segment from time 1.346 sec. to 2.741 sec.
# - temporal coordinate of [4.633] denotes a still video frame at 4.633 sec.
# - metadata of {""1"":""3""} indicates attribute with id "1" set to an attribute option with id "3"
# SHAPE_ID = {"POINT":1,"RECTANGLE":2,"CIRCLE":3,"ELLIPSE":4,"LINE":5,"POLYLINE":6,"POLYGON":7,"EXTREME_RECTANGLE":8,"EXTREME_CIRCLE":9}
# FLAG_ID = {"RESERVED_FOR_FUTURE":1}
# ATTRIBUTE = {"1":{"aname":"cow","anchor_id":"FILE1_Z0_XY1","type":2,"desc":"","options":{"0":"stand","1":"lying down","2":"foraging","3":"drinking water","4":"rumination"},"default_option_id":""}}
# CSV_HEADER = metadata_id,file_list,flags,temporal_coordinates,spatial_coordinates,metadata
"11_KaE0LGTh","[""619_00006.jpg""]",0,"[]","[2,360,356,312,258]","{""1"":""0""}"
"11_FvcVnA5r","[""619_00006.jpg""]",0,"[]","[2,22,528,276,190]","{""1"":""0,2""}"
"11_ssPDXYS6","[""619_00006.jpg""]",0,"[]","[2,26,422,186,100]","{""1"":""0""}"
"11_mrnXOWj8","[""619_00006.jpg""]",0,"[]","[2,34,348,138,80]","{""1"":""0""}"
"11_SsQi7PMr","[""619_00006.jpg""]",0,"[]","[2,720,352,126,98]","{""1"":""1""}"
"11_hn4fod89","[""619_00006.jpg""]",0,"[]","[2,1054,388,150,264]","{""1"":""0""}"
"11_epbCQTi0","[""619_00006.jpg""]",0,"[]","[2,1464,344,156,210]","{""1"":""0""}"
"11_BjwAZeZf","[""619_00006.jpg""]",0,"[]","[2,1266,332,220,204]","{""1"":""0""}"
"11_l9z3VwIm","[""619_00006.jpg""]",0,"[]","[2,1632,402,100,162]","{""1"":""0""}"
"11_VosUbEX6","[""619_00006.jpg""]",0,"[]","[2,1554,574,140,356]","{""1"":""1,4""}"
"11_U1doK5xL","[""619_00006.jpg""]",0,"[]","[2,1006,310,252,104]","{""1"":""0""}"
"11_80RXJjYk","[""619_00006.jpg""]",0,"[]","[2,876,272,142,124]","{""1"":""0""}"
"10_LUCXN5Xk","[""619_00005.jpg""]",0,"[]","[2,858,432,232,444]","{""1"":""0,3""}"
"10_Ycsxx5WI","[""619_00005.jpg""]",0,"[]","[2,734,468,110,134]","{""1"":""1""}"
"10_FWev0opV","[""619_00005.jpg""]",0,"[]","[2,372,346,322,248]","{""1"":""0""}"
"10_cIh5Zryh","[""619_00005.jpg""]",0,"[]","[2,1072,384,124,300]","{""1"":""0,3""}"
"10_cueGM0gg","[""619_00005.jpg""]",0,"[]","[2,1026,306,234,116]","{""1"":""0""}"
"10_HeTLImep","[""619_00005.jpg""]",0,"[]","[2,868,270,152,114]","{""1"":""0""}"
"10_XgY2PEsX","[""619_00005.jpg""]",0,"[]","[2,746,362,108,88]","{""1"":""1,4""}"
"10_XC3NomZk","[""619_00005.jpg""]",0,"[]","[2,10,494,264,236]","{""1"":""0,2""}"
"10_sYTcIkty","[""619_00005.jpg""]",0,"[]","[2,14,412,188,102]","{""1"":""0,2""}"
"10_2bcbI5Xi","[""619_00005.jpg""]",0,"[]","[2,42,348,144,88]","{""1"":""0,2""}"
"10_oTKl1lyb","[""619_00005.jpg""]",0,"[]","[2,1284,332,194,204]","{""1"":""0""}"
"10_kbMRSENh","[""619_00005.jpg""]",0,"[]","[2,1474,328,152,242]","{""1"":""0""}"
"10_Ch8Ryb01","[""619_00005.jpg""]",0,"[]","[2,1542,578,140,332]","{""1"":""1""}"
"10_krIfzVy7","[""619_00005.jpg""]",0,"[]","[2,1630,392,92,166]","{""1"":""0""}"
"10_hrs56ruN","[""619_00005.jpg""]",0,"[]","[2,1838,466,74,152]","{""1"":""0""}"
"13_Fr9SMOmK","[""620_00002.jpg""]",0,"[]","[2,518,488,190,384]","{""1"":""0""}"
"13_njWnaXw3","[""620_00002.jpg""]",0,"[]","[2,868,358,132,126]","{""1"":""1""}"
"13_bFtv7fXW","[""620_00002.jpg""]",0,"[]","[2,46,546,306,228]","{""1"":""0,2""}"
"13_tsykOqty","[""620_00002.jpg""]",0,"[]","[2,46,478,238,134]","{""1"":""0,2""}"
"13_1xzepIjS","[""620_00002.jpg""]",0,"[]","[2,42,396,206,114]","{""1"":""0,2""}"
"13_apDsJcgn","[""620_00002.jpg""]",0,"[]","[2,44,330,128,84]","{""1"":""0,2""}"
"16_4Msdbc4m","[""620_00005.jpg""]",0,"[]","[2,420,850,530,230]","{""1"":""0""}"
"16_X3z2aJfN","[""620_00005.jpg""]",0,"[]","[2,150,670,465,335]","{""1"":""0""}"
"16_f77KCASg","[""620_00005.jpg""]",0,"[]","[2,120,585,370,215]","{""1"":""0""}"
"15_IY5nL9zN","[""620_00004.jpg""]",0,"[]","[2,75,605,400,385]","{""1"":""0""}"
"15_XqZ6Dr8A","[""620_00004.jpg""]",0,"[]","[2,140,680,480,285]","{""1"":""0""}"
"15_9mnTXUEg","[""620_00004.jpg""]",0,"[]","[2,225,875,785,180]","{""1"":""0""}"
"15_K5x2Xyig","[""620_00004.jpg""]",0,"[]","[2,470,435,290,435]","{""1"":""0""}"
"14_VLXWbnt0","[""620_00003.jpg""]",0,"[]","[2,110,625,355,365]","{""1"":""0""}"
"14_itt4Um5e","[""620_00003.jpg""]",0,"[]","[2,130,710,510,215]","{""1"":""0""}"
"14_IGS8oXDO","[""620_00003.jpg""]",0,"[]","[2,325,875,655,195]","{""1"":""0""}"
"16_sLSTWPnC","[""620_00005.jpg""]",0,"[]","[2,512,464,210,380]","{""1"":""0""}"
"16_XoNZBMQx","[""620_00005.jpg""]",0,"[]","[2,860,370,126,88]","{""1"":""1""}"
"16_MWqCBxvl","[""620_00005.jpg""]",0,"[]","[2,20,538,348,154]","{""1"":""0""}"
"16_XM2lsaXl","[""620_00005.jpg""]",0,"[]","[2,48,474,242,122]","{""1"":""0""}"
"16_V6sfHn2Q","[""620_00005.jpg""]",0,"[]","[2,48,412,174,102]","{""1"":""0""}"
"16_bryjQPXd","[""620_00005.jpg""]",0,"[]","[2,48,358,184,74]","{""1"":""0""}"
"17_rD47OlBV","[""620_00006.jpg""]",0,"[]","[2,40,324,124,90]","{""1"":""0""}"
"15_2PAm0Lr3","[""620_00004.jpg""]",0,"[]","[2,90,530,246,118]","{""1"":""0""}"
"15_K1XXXMbL","[""620_00004.jpg""]",0,"[]","[2,54,488,238,114]","{""1"":""0""}"
"15_M8210KG5","[""620_00004.jpg""]",0,"[]","[2,28,366,160,76]","{""1"":""0""}"
"14_YoK6T9Lv","[""620_00003.jpg""]",0,"[]","[2,38,348,118,78]","{""1"":""0""}"
"14_mKbDWjEd","[""620_00003.jpg""]",0,"[]","[2,22,394,204,68]","{""1"":""0""}"
"14_dxCXpgdk","[""620_00003.jpg""]",0,"[]","[2,40,470,224,76]","{""1"":""0""}"
"14_n6k6ni9B","[""620_00003.jpg""]",0,"[]","[2,512,464,192,386]","{""1"":""0""}"
"7_cRUX53L2","[""619_00002.jpg""]",0,"[]","[2,40,522,246,196]","{""1"":""0,2""}"
"7_QcD5BJIO","[""619_00002.jpg""]",0,"[]","[2,46,416,170,136]","{""1"":""0,2""}"
"7_56yzkHLQ","[""619_00002.jpg""]",0,"[]","[2,28,356,122,86]","{""1"":""0""}"
"7_andkBTuG","[""619_00002.jpg""]",0,"[]","[2,366,354,308,246]","{""1"":""0""}"
"7_zAQS30fw","[""619_00002.jpg""]",0,"[]","[2,868,432,228,506]","{""1"":""0,3""}"
"7_X6WZjxme","[""619_00002.jpg""]",0,"[]","[2,1062,388,140,288]","{""1"":""0""}"
"7_caUkGEYB","[""619_00002.jpg""]",0,"[]","[2,1026,308,174,104]","{""1"":""0""}"
"7_W3gbX9bU","[""619_00002.jpg""]",0,"[]","[2,1188,278,112,208]","{""1"":""0""}"
"7_gOdDbetQ","[""619_00002.jpg""]",0,"[]","[2,1298,340,190,212]","{""1"":""0""}"
"7_fyDFnHOo","[""619_00002.jpg""]",0,"[]","[2,1454,370,154,184]","{""1"":""0""}"
"7_tDDBXWXG","[""619_00002.jpg""]",0,"[]","[2,1618,388,90,214]","{""1"":""0""}"
"7_BiUeIfle","[""619_00002.jpg""]",0,"[]","[2,1550,582,158,350]","{""1"":""1,4""}"
"7_ZUq9TO98","[""619_00002.jpg""]",0,"[]","[2,736,348,116,122]","{""1"":""1""}"
"7_DAh69XF6","[""619_00002.jpg""]",0,"[]","[2,882,284,152,110]","{""1"":""0""}"
"8_kBV3r1nP","[""619_00003.jpg""]",0,"[]","[2,868,424,202,472]","{""1"":""0,3""}"
"8_k91ZZFOd","[""619_00003.jpg""]",0,"[]","[2,1046,380,154,316]","{""1"":""0,3""}"
"8_yZOztqse","[""619_00003.jpg""]",0,"[]","[2,1034,302,166,108]","{""1"":""0""}"
"8_WtMg32Lk","[""619_00003.jpg""]",0,"[]","[2,734,474,104,122]","{""1"":""1,4""}"
"8_EZ8lUJNx","[""619_00003.jpg""]",0,"[]","[2,374,362,318,244]","{""1"":""0""}"
"8_pNYniudr","[""619_00003.jpg""]",0,"[]","[2,44,524,276,204]","{""1"":""0,2""}"
"8_ciY7kJO5","[""619_00003.jpg""]",0,"[]","[2,32,422,190,116]","{""1"":""0""}"
"8_oSd3kMEv","[""619_00003.jpg""]",0,"[]","[2,26,352,148,100]","{""1"":""0""}"
"8_70ITHEZM","[""619_00003.jpg""]",0,"[]","[2,744,362,108,96]","{""1"":""1,4""}"
"8_YxOaMtIa","[""619_00003.jpg""]",0,"[]","[2,850,260,172,138]","{""1"":""0""}"
"8_PYYXX2KI","[""619_00003.jpg""]",0,"[]","[2,1206,308,88,166]","{""1"":""0""}"
"8_AFdcGExv","[""619_00003.jpg""]",0,"[]","[2,1292,344,168,188]","{""1"":""0""}"
"8_4HHm1yKC","[""619_00003.jpg""]",0,"[]","[2,1480,346,144,220]","{""1"":""0""}"
"8_7JhpH1Wy","[""619_00003.jpg""]",0,"[]","[2,1554,594,144,332]","{""1"":""1,4""}"
"8_rTpNlZXY","[""619_00003.jpg""]",0,"[]","[2,1640,368,90,204]","{""1"":""0""}"
"9_2tbOtWpN","[""619_00004.jpg""]",0,"[]","[2,372,338,310,274]","{""1"":""0""}"
"9_w6rKV14d","[""619_00004.jpg""]",0,"[]","[2,714,476,116,114]","{""1"":""1""}"
"9_ttRwChHF","[""619_00004.jpg""]",0,"[]","[2,856,424,240,498]","{""1"":""0,3""}"
"9_bXllcybI","[""619_00004.jpg""]",0,"[]","[2,1052,370,150,290]","{""1"":""0""}"
"9_2XkH0BVP","[""619_00004.jpg""]",0,"[]","[2,1024,278,236,160]","{""1"":""0""}"
"9_XnXCIfZx","[""619_00004.jpg""]",0,"[]","[2,750,356,122,96]","{""1"":""1""}"
"9_Z486GhOF","[""619_00004.jpg""]",0,"[]","[2,880,282,134,114]","{""1"":""0""}"
"9_F73RFZhj","[""619_00004.jpg""]",0,"[]","[2,1286,336,188,210]","{""1"":""0""}"
"9_i2tRG6rP","[""619_00004.jpg""]",0,"[]","[2,1482,362,142,210]","{""1"":""0""}"
"9_M7XLwF8K","[""619_00004.jpg""]",0,"[]","[2,1640,396,66,200]","{""1"":""0""}"
"9_pFS6nh8T","[""619_00004.jpg""]",0,"[]","[2,1560,584,150,408]","{""1"":""1""}"
"9_22zsbA9f","[""619_00004.jpg""]",0,"[]","[2,22,502,246,220]","{""1"":""0""}"
"9_awRtKyqy","[""619_00004.jpg""]",0,"[]","[2,24,422,182,132]","{""1"":""0""}"
"9_X15zevUB","[""619_00004.jpg""]",0,"[]","[2,34,354,126,78]","{""1"":""0""}"
"9_UL25YERH","[""619_00004.jpg""]",0,"[]","[2,170,294,88,94]","{""1"":""0""}"
"14_ZXeXdvMn","[""620_00003.jpg""]",0,"[]","[2,854,368,126,86]","{""1"":""1""}"
"12_mfFjOfez","[""619_00007.jpg""]",0,"[]","[2,736,344,126,104]","{""1"":""1""}"
"18_fsGVi7Lu","[""620_00007.jpg""]",0,"[]","[2,843.573,361.261,105.919,105.919]","{""1"":""1,4""}"
"17_XfWEiVxP","[""620_00006.jpg""]",0,"[]","[2,856.813,370.718,100.245,92.68]","{""1"":""1,4""}"
"19_4X1r5UaS","[""621_00002.jpg""]",0,"[]","[2,854.921,355.587,115.377,113.485]","{""1"":""1,4""}"
"38_x4YHtjaK","[""624_00003.jpg""]",0,"[]","[2,406.65499,332.88967,279.93001,211.83933]","{""1"":""0,4""}"
"38_2vNbk0eE","[""624_00003.jpg""]",0,"[]","[2,285.604,325.324,141.857,117.268]","{""1"":""1,4""}"
"39_XhDCXG2C","[""624_00004.jpg""]",0,"[]","[2,400.981,336.673,279.93,221.295]","{""1"":""0,4""}"
"39_HKhwhpYI","[""624_00004.jpg""]",0,"[]","[2,283.713,323.433,126.725,130.507]","{""1"":""1,4""}"
"40_hegcWQk0","[""624_00005.jpg""]",0,"[]","[2,421.786,348.021,262.908,217.513]","{""1"":""0,4""}"
"40_ULzIBYpV","[""624_00005.jpg""]",0,"[]","[2,264.799,329.107,177.793,119.159]","{""1"":""1""}"
"41_oyTUN42T","[""624_00006.jpg""]",0,"[]","[2,412.32925,332.88967,262.90675,226.97033]","{""1"":""0,4""}"
"41_sJ0Q5bPl","[""624_00006.jpg""]",0,"[]","[2,236.427,323.433,181.577,121.05]","{""1"":""1,4""}"
"42_ha17LF2B","[""624_00007.jpg""]",0,"[]","[2,283.713,336.673,134.291,104.028]","{""1"":""1,4""}"
"42_0ut0SpZR","[""624_00007.jpg""]",0,"[]","[2,416.112,357.478,274.256,198.599]","{""1"":""0,4""}"
"43_CNfxIXNB","[""625_00002.jpg""]",0,"[]","[2,283.713,340.455,134.291,88.897]","{""1"":""1,4""}"
"43_CPut8zvZ","[""625_00002.jpg""]",0,"[]","[2,34.046,357.478,121.05,122.942]","{""1"":""0""}"
"43_JrI3AjoU","[""625_00002.jpg""]",0,"[]","[2,497.443,389.632,200.49,158.879]","{""1"":""1""}"
"44_ho73J2vb","[""625_00003.jpg""]",0,"[]","[2,508.792,366.935,172.119,196.708]","{""1"":""1""}"
"44_5Gxsm1LL","[""625_00003.jpg""]",0,"[]","[2,285.604,338.564,138.074,98.354]","{""1"":""1,4""}"
"44_VuhSQWyp","[""625_00003.jpg""]",0,"[]","[2,32.154,357.478,119.159,113.485]","{""1"":""0""}"
"45_9TkROgji","[""625_00004.jpg""]",0,"[]","[2,52.96,363.152,100.245,124.834]","{""1"":""0""}"
"45_rCXFoUX9","[""625_00004.jpg""]",0,"[]","[2,295.061,321.541,119.16,115.377]","{""1"":""1,4""}"
"45_B8XFqL64","[""625_00004.jpg""]",0,"[]","[2,499.335,397.198,181.576,139.965]","{""1"":""1""}"
"46_8IiuxpgV","[""625_00005.jpg""]",0,"[]","[2,512.574,400.981,174.011,151.313]","{""1"":""1""}"
"46_l23QaAFC","[""625_00005.jpg""]",0,"[]","[2,289.387,344.238,138.074,98.354]","{""1"":""1,4""}"
"46_JohrCzFw","[""625_00005.jpg""]",0,"[]","[2,49.177,349.912,107.811,143.748]","{""1"":""0""}"
"47_al72bEUm","[""625_00006.jpg""]",0,"[]","[2,306.41,336.673,122.942,102.136]","{""1"":""1,4""}"
"47_IbUhXHpU","[""625_00006.jpg""]",0,"[]","[2,497.443,378.284,177.793,160.77]","{""1"":""1""}"
"47_nrmBRNqm","[""625_00006.jpg""]",0,"[]","[2,54.851,359.37,92.68,136.182]","{""1"":""0""}"
"48_kyJrMrkE","[""625_00007.jpg""]",0,"[]","[2,47.285,357.478,104.028,149.422]","{""1"":""0""}"
"48_bpoej4e1","[""625_00007.jpg""]",0,"[]","[2,295.061,329.107,117.268,105.919]","{""1"":""1,4""}"
"48_82t9i2X1","[""625_00007.jpg""]",0,"[]","[2,489.877,391.524,191.034,143.747]","{""1"":""1""}"
"49_jhRPekpG","[""626_00002.jpg""]",0,"[]","[2,39.72,431.243,175.902,189.142]","{""1"":""0""}"
"49_ziId7fqt","[""626_00002.jpg""]",0,"[]","[2,194.816,310.193,81.331,119.159]","{""1"":""0""}"
"49_d2ZvSkLF","[""626_00002.jpg""]",0,"[]","[2,363.152,351.804,124.834,83.222]","{""1"":""1""}"
"49_VNnrGddT","[""626_00002.jpg""]",0,"[]","[2,624.168,327.215,107.811,94.571]","{""1"":""1,4""}"
"49_FWV6tUSS","[""626_00002.jpg""]",0,"[]","[2,987.32,276.147,130.508,153.205]","{""1"":""0""}"
"50_SNXxXXJa","[""626_00003.jpg""]",0,"[]","[2,977.863,291.278,151.314,128.617]","{""1"":""0""}"
"50_kxM81uLA","[""626_00003.jpg""]",0,"[]","[2,588.231,327.215,174.011,90.789]","{""1"":""1,4""}"
"50_9ZjksXdX","[""626_00003.jpg""]",0,"[]","[2,368.827,353.695,124.833,96.463]","{""1"":""1,4""}"
"50_bflBXIJj","[""626_00003.jpg""]",0,"[]","[2,200.49,315.867,71.874,117.268]","{""1"":""0""}"
"50_GgMIy08f","[""626_00003.jpg""]",0,"[]","[2,51.0683,423.67776,166.4447,189.14224]","{""1"":""0""}"
"50_HmA6kQXh","[""626_00003.jpg""]",0,"[]","[2,285.604,313.975,75.657,107.811]","{""1"":""1""}"
"51_CqQFZB2c","[""626_00004.jpg""]",0,"[]","[2,196.708,329.107,85.113,102.136]","{""1"":""0""}"
"51_SntPzkCX","[""626_00004.jpg""]",0,"[]","[2,49.177,436.918,160.77,200.49]","{""1"":""0""}"
"51_F3XnUzF9","[""626_00004.jpg""]",0,"[]","[2,285.604,321.541,68.091,104.028]","{""1"":""1""}"
"51_AXIsGHYo","[""626_00004.jpg""]",0,"[]","[2,370.718,342.347,145.639,136.182]","{""1"":""1,4""}"
"51_wGiyXX6C","[""626_00004.jpg""]",0,"[]","[2,612.82,313.975,104.028,104.029]","{""1"":""1,4""}"
"51_30tOf0XX","[""626_00004.jpg""]",0,"[]","[2,972.189,287.496,147.531,124.833]","{""1"":""0""}"
"52_mAv2QYpb","[""626_00005.jpg""]",0,"[]","[2,610.928,342.347,132.399,98.354]","{""1"":""1,4""}"
"52_geVfVpbC","[""626_00005.jpg""]",0,"[]","[2,361.261,336.673,143.748,115.376]","{""1"":""1,4""}"
"52_zk45KxQe","[""626_00005.jpg""]",0,"[]","[2,270.473,321.541,81.331,90.788]","{""1"":""1""}"
"52_oUcbG4yb","[""626_00005.jpg""]",0,"[]","[2,196.708,319.65,75.656,113.485]","{""1"":""0""}"
"52_dXcllU1Z","[""626_00005.jpg""]",0,"[]","[2,13.24,423.678,202.382,198.599]","{""1"":""0""}"
"52_rq97LKuJ","[""626_00005.jpg""]",0,"[]","[2,977.863,289.387,162.662,130.508]","{""1"":""0""}"
"53_lqkKcjS6","[""626_00006.jpg""]",0,"[]","[2,981.64623,296.953,143.74777,128.616]","{""1"":""0""}"
"53_AXXnXRFj","[""626_00006.jpg""]",0,"[]","[2,597.688,329.107,139.965,94.571]","{""1"":""1""}"
"53_Ro7rZZXL","[""626_00006.jpg""]",0,"[]","[2,359.37,346.13,149.422,102.136]","{""1"":""1""}"
"53_GWtx87bZ","[""626_00006.jpg""]",0,"[]","[2,206.165,325.324,71.874,109.702]","{""1"":""0""}"
"53_1UiGnkNA","[""626_00006.jpg""]",0,"[]","[2,62.41681,438.809,164.55319,185.359]","{""1"":""0""}"
"53_Ed2XHrXr","[""626_00006.jpg""]",0,"[]","[2,287.496,317.758,64.308,96.463]","{""1"":""1,4""}"
"54_958wbpZC","[""626_00007.jpg""]",0,"[]","[2,189.142,317.758,85.114,113.485]","{""1"":""0""}"
"54_3IKzknAi","[""626_00007.jpg""]",0,"[]","[2,37.828,423.678,181.577,209.947]","{""1"":""0""}"
"54_UKuTXXYX","[""626_00007.jpg""]",0,"[]","[2,279.93,321.541,81.331,98.354]","{""1"":""1""}"
"54_m7NvlhXu","[""626_00007.jpg""]",0,"[]","[2,378.284,351.804,104.028,107.811]","{""1"":""1,4""}"
"54_gNOgG7Hs","[""626_00007.jpg""]",0,"[]","[2,616.602,336.673,139.965,96.462]","{""1"":""1,4""}"
"54_dfQQXMWS","[""626_00007.jpg""]",0,"[]","[2,968.406,300.736,170.228,115.376]","{""1"":""0""}"
"55_M0fjlrym","[""627_00002.jpg""]",0,"[]","[2,707.391,469.072,132.399,132.399]","{""1"":""1""}"
"55_fSXeCXqR","[""627_00002.jpg""]",0,"[]","[2,807.636,334.781,149.422,132.399]","{""1"":""1,4""}"
"56_wQiziphz","[""627_00003.jpg""]",0,"[]","[2,720.63,474.746,105.92,134.291]","{""1"":""1""}"
"56_C5MKcffU","[""627_00003.jpg""]",0,"[]","[2,807.636,389.63251,117.268,85.114]","{""1"":""1""}"
"56_Lyr4MRWX","[""627_00003.jpg""]",0,"[]","[2,620.385,330.998,119.16,94.571]","{""1"":""1,4""}"
"57_ae2lmyfs","[""627_00004.jpg""]",0,"[]","[2,622.277,332.89,141.856,96.462]","{""1"":""1,4""}"
"57_XkG75VqK","[""627_00004.jpg""]",0,"[]","[2,699.825,467.18,121.051,138.074]","{""1"":""1""}"
"58_6AoosW6r","[""627_00005.jpg""]",0,"[]","[2,605.254,327.215,141.856,102.137]","{""1"":""1,4""}"
"58_DEV0olqm","[""627_00005.jpg""]",0,"[]","[2,703.608,478.529,111.593,121.051]","{""1"":""1""}"
"59_BbsyXQlw","[""627_00006.jpg""]",0,"[]","[2,612.82,329.107,132.399,104.028]","{""1"":""1,4""}"
"59_0GtXdlQk","[""627_00006.jpg""]",0,"[]","[2,711.173,474.746,100.246,132.399]","{""1"":""1""}"
"60_54iQSsWM","[""627_00007.jpg""]",0,"[]","[2,607.145,342.347,134.291,92.679]","{""1"":""1,4""}"
"60_T1glNkfQ","[""627_00007.jpg""]",0,"[]","[2,705.499,482.312,117.268,124.833]","{""1"":""1""}"
"60_dUUlOh4S","[""627_00007.jpg""]",0,"[]","[2,800.07016,397.19802,128.616,88.897]","{""1"":""1""}"
"61_DuCqGeSx","[""628_00002.jpg""]",0,"[]","[2,711.173,486.095,105.92,122.942]","{""1"":""1""}"
"62_755qJORT","[""628_00003.jpg""]",0,"[]","[2,718.739,478.529,100.245,134.291]","{""1"":""1""}"
"63_vTW0emmD","[""628_00004.jpg""]",0,"[]","[2,713.065,508.792,104.028,105.919]","{""1"":""1""}"
"64_FM70abxI","[""628_00005.jpg""]",0,"[]","[2,724.413,489.877,92.68,115.377]","{""1"":""1""}"
"65_aXYcNdzv","[""628_00006.jpg""]",0,"[]","[2,690.368,474.746,122.942,139.965]","{""1"":""1""}"
"66_BLfQVcP4","[""628_00007.jpg""]",0,"[]","[2,690.368,470.963,122.942,141.857]","{""1"":""1""}"
"67_57GaRo2v","[""629_00002.jpg""]",0,"[]","[2,703.608,499.335,111.593,115.376]","{""1"":""1""}"
"68_DVzYD29p","[""629_00003.jpg""]",0,"[]","[2,707.391,501.226,105.919,115.376]","{""1"":""1""}"
"69_JWmQyXVA","[""629_00004.jpg""]",0,"[]","[2,716.848,487.986,94.571,115.377]","{""1"":""1""}"
"70_b3cBcSuo","[""629_00005.jpg""]",0,"[]","[2,714.956,491.769,96.463,117.268]","{""1"":""1""}"
"71_Y5wLSUlr","[""629_00006.jpg""]",0,"[]","[2,701.716,486.095,109.703,134.29]","{""1"":""1""}"
"72_dL6uGRjf","[""629_00007.jpg""]",0,"[]","[2,705.499,491.769,98.354,122.942]","{""1"":""1""}"
"97_QXy2LgHQ","[""634_00002.jpg""]",0,"[]","[2,476.637,484.203,330.999,383.958]","{""1"":""0""}"
"97_g1XzYIXA","[""634_00002.jpg""]",0,"[]","[2,1556.637,344.238,151.314,172.119]","{""1"":""0""}"
"89_g2tP2vaG","[""632_00006.jpg""]",0,"[]","[2,1331.559,291.278,90.788,141.857]","{""1"":""0""}"
"88_7ttyxdj9","[""632_00005.jpg""]",0,"[]","[2,1354.256,293.17,69.982,153.205]","{""1"":""0""}"
"87_OdVv27vf","[""632_00004.jpg""]",0,"[]","[2,1350.473,298.844,73.765,147.531]","{""1"":""0""}"
"86_X5FzkvqW","[""632_00003.jpg""]",0,"[]","[2,1352.364,306.41,94.571,141.856]","{""1"":""0""}"
"85_6gZuXBTd","[""632_00002.jpg""]",0,"[]","[2,1342.907,295.061,138.074,166.445]","{""1"":""0""}"
"90_q6m9kLpk","[""632_00007.jpg""]",0,"[]","[2,1320.21,283.713,102.137,153.205]","{""1"":""0""}"
"98_GWulsGC0","[""634_00003.jpg""]",0,"[]","[2,510.683,480.42,334.781,366.936]","{""1"":""0""}"
"98_DCsKnj4X","[""634_00003.jpg""]",0,"[]","[2,1552.855,338.564,149.422,183.468]","{""1"":""0""}"
"99_NH66uOZg","[""634_00004.jpg""]",0,"[]","[2,1552.855,349.912,166.444,177.794]","{""1"":""0""}"
"99_A7cR8Q3I","[""634_00004.jpg""]",0,"[]","[2,516.357,480.42,378.284,342.347]","{""1"":""0""}"
"100_BbdqcNmM","[""634_00005.jpg""]",0,"[]","[2,552.294,491.769,361.261,338.564]","{""1"":""0""}"
"100_tZ08PFzF","[""634_00005.jpg""]",0,"[]","[2,1575.552,348.021,162.662,168.336]","{""1"":""0""}"
"101_XbQFxMlu","[""634_00006.jpg""]",0,"[]","[2,1588.792,351.804,149.422,177.793]","{""1"":""0""}"
"101_sfoPhe7E","[""634_00006.jpg""]",0,"[]","[2,487.986,431.243,421.786,395.307]","{""1"":""0,3""}"
"102_yZuXi4wz","[""634_00007.jpg""]",0,"[]","[2,503.117,419.895,387.741,389.632]","{""1"":""0,3""}"
"102_PumFY8gW","[""634_00007.jpg""]",0,"[]","[2,1569.877,334.781,168.337,208.056]","{""1"":""0""}"
"127_JKWAhIwa","[""639_00002.jpg""]",0,"[]","[2,635.517,442.59194,523.923,325.32406]","{""1"":""0""}"
"127_tv6HX5hY","[""639_00002.jpg""]",0,"[]","[2,110,693.10858,515,370]","{""1"":""0,2""}"
"127_75GlnvCT","[""639_00002.jpg""]",0,"[]","[2,59.86865,597.68827,395,197.59194]","{""1"":""0,2""}"
"127_R2pxKKW4","[""639_00002.jpg""]",0,"[]","[2,20,510.68301,345,179.31699]","{""1"":""0,2""}"
"127_wLImQXB5","[""639_00002.jpg""]",0,"[]","[2,10,397.1979,245,102.8021]","{""1"":""0,2""}"
"128_zsSo3gmi","[""639_00003.jpg""]",0,"[]","[2,95,690,530,350]","{""1"":""0,2""}"
"128_aJkDhj4j","[""639_00003.jpg""]",0,"[]","[2,47.30298,562.02277,405,188.8704]","{""1"":""0,2""}"
"128_tEXaf3oI","[""639_00003.jpg""]",0,"[]","[2,55,489.87741,255,125.12259]","{""1"":""0,2""}"
"128_ZvxYXlET","[""639_00003.jpg""]",0,"[]","[2,10,389.63222,225,95.36778]","{""1"":""0,2""}"
"128_2XhXGNBa","[""639_00003.jpg""]",0,"[]","[2,560,460,455,295]","{""1"":""0""}"
"128_8TlnKE77","[""639_00003.jpg""]",0,"[]","[2,1025,860,815,215]","{""1"":""0""}"
"129_uOD7nfkU","[""639_00004.jpg""]",0,"[]","[2,655,775,870,305]","{""1"":""0""}"
"129_jOaIqbIO","[""639_00004.jpg""]",0,"[]","[2,105,690,485,355]","{""1"":""0""}"
"130_3MubthWT","[""639_00005.jpg""]",0,"[]","[2,140,690,480,360]","{""1"":""0,2""}"
"130_Jv8IbOir","[""639_00005.jpg""]",0,"[]","[2,590,765,690,290]","{""1"":""0""}"
"131_XEXDvVGX","[""639_00006.jpg""]",0,"[]","[2,100,710,560,335]","{""1"":""0""}"
"131_mcOLp8vC","[""639_00006.jpg""]",0,"[]","[2,550.4028,685,392.18039,270]","{""1"":""0""}"
